,Title,Label,News
1338,संखुवासभाको सरकारी अस्पतालमा सेवा बिस्तार,national,"संखुवासभा — एपेन्डिसाइटिस भएका शीत्तलपाटीका २० वर्षीय आशिष राईलाई पेट दुखेपछि स्वास्थ्य केन्द्रले सुविधा सम्पन्न अस्पतालमा रिफर गर्‍यो । उपचार गर्न टाढाका अस्पताल जान आर्थिक अभावले नसकेका राईले केही दिन रोग लुकाएर घरैमा बसे । झनझन साह्रो पेट दुख्न थालेपछि उनी सदरमुकाममा रहेको खाँदबारी अस्पताल आए । त्यहाँ आएपछि उनको सहज ढंगले एपेन्डिसाईटिसको शल्यक्रिया भयो । सरकारी अस्पतालमा उनले यो सेवा पाएपछि अन्यत्र जान नपरेको बताए । ‘सरकारी अस्पतालमा यस्तो सेवा पाउँदा खुसी छु,’ उनले भने, ‘यसअघि यस्ता प्रकारको उपचार यहाँ भएको भन्ने सुनेको थिइन ।’"
1339,भेरीको फेरी बिग्रदा सास्ती,national,"जाजरकोट — छिन्चु जाजरकोट सडक अन्तर्गतको भेरी नदीको फेरी विग्रंदा यात्रुलाई आवतजावतमा सास्ती भएको छ । हप्तै पिच्छे फेरी विग्रंदा यात्रुलाई सास्ती मात्र हैन, दैनिक उपभोग्य बस्तु र निर्माण सामाग्री ढुवानीमा पनि कठिनाई भएको छ । साताअघि बिग्रेको उक्त फेरी संचालन भएको १ दिन वित्न नपाउँदै पुनः विगे्रको छ । विहीवार फेरीको कलाजप्लेट विग्रेपछि संचालनमा अवरुद्ध भएको हो । यस अघि फेरी विग्रीएको सातासम्म वेवास्ता गर्ने सडक डिभीजनका कर्मचारीलाई यो पटक भने फेरी मर्मतको हतारो भएको पाइएको छ । गृह मन्त्री शक्तिबहादुर बस्नेत शुक्रबार सडक म्ाार्गब्ााटै गृह जिल्ला आउने भएपछि सडकका कर्मचारीलाई फेरी मर्मतको हतारो भएको हो । फेरी मर्मतको कार्य विहीवार राति नै पुरा गरेर संचालनमा ल्याउनु पर्ने प्रहरी नायव उपरीक्षक दानबहादुर मल्लले बताए । फेरीको कलाजप्लेट मर्मतको लागि सुर्खेत पठाएको मल्लले बताए ।फेरीको लठ्ठा, जेनेरेटर, कलाज प्लेट लगाएत उपकरणमा बारम्बार समस्या आउने गरेको छ । फेरी संचालन अवरुद्ध भएपछि भेरी नदीको वल्लो पल्लो घाटमा दर्जनौं यातायातका साधन अलपत्र परेका छन् । फेरीका कारण यात्रुलाई आवतजावतमा सास्ती हुनुका साथै यातायातका साधन सल्ली बजार र राकममा अलपत्र परेका हुन् । फेरी नचल्दा यात्रुहर सुर्खेतको राकमदेखि सल्यानको सल्लीबजारसम्म आधा घण्टा पैदल हिड्न वाध्य छन् । सीधा यातायात नहुँदा जाजरकोट अस्पतालबाट प्रेषण भएका विरामी, बुढाबुढी, अपाङ्ग र बालबालिकालाई आवतजावतमा झन समस्या भएकोे छ ।फेरी विग्रीएपछि दैनिक उपभोग्य बस्तु, खाद्य, निर्माण सामाग्री लगाएत ढुवानीमा असजिलो भएको ब्यापारी भद्रबहादुर वलीले बताए । ३५ बर्ष पुरानो जीर्ण फेरी पटक /पटक विग्रंदा सास्ती हने गरेको वलीले बताए । बर्षमा ५ महिना पनि संचालन हुने उक्त फेरीमा हप्तै पिच्छे विग्रनाले ठाउँ ठाउँमा गाडी बदल्नु पर्ने समस्याले सताएको उनले बताए । निर्माण शुरु भएको १२ बर्षसम्म भेरी नदीको राकममा पुल नबन्दा यात्रुहरुले सास्ती ब्यहोर्दैर् आएका छन् । पुरानो र जीर्ण फेरीका उपकरण एक पछि अर्को विग्रने गर्दा समस्या भएको सडक डिभीजन चौरजहारीका ईन्जिनियर धनबहादुर बुढालेे बताए । फेरी मर्मतका लागि प्राविधीक टोली खट्टीरहेको बुढाले बताए । भेरी नदीको पुल निर्माण सम्पन्न नभएसम्म यो समस्या आइ नै रहन्छ, उनले भने ।"
1340,मोटरसाइकलको ठक्करबाट वृद्धाको मृत्यु,national,भक्तपुर — सूर्यविनायकमा मोटरसाइकलको ठक्करबाट मंगलबार एक वृद्धा महिलाको मृत्यु भएको छ ।भक्तपुरबाट सूर्यविनायक गणेशमन्दिरतर्फ जाँदै गरेको बा १९ प ३३६१ नम्बरको मोटरसाइकलले ठक्कर दिँदा पैदलयात्रु सिन्धुपाल्चोक चौतारा घरभई सूर्यविनायक नगरपालिका ५ सल्लाघारी बस्ने ७० वर्षीया लक्ष्मी श्रेष्ठको मृत्यु भएको प्रहरीले जनाएको छ । ठक्करबाट सख्त घाइते श्रेष्ठको उपचारको क्रममा किस्ट अस्पतालमा मृत्यु भएको महानगरीय प्रहरी परिसर भक्तपुरका प्रवक्ता डीएसपी रेवतीरमण पोखरेलले बताए ।
1341,मधेस आन्दोलनको पक्षमा कविगोष्ठी,national,"जनकपुर — संयुक्त लोकतान्त्रिक मधेसी मोर्चाले आह्वान गरेको अनिश्चितकालीन आमहड्ताल तथा विरोध कार्यक्रमप्रति ऐक्यवद्धता जनाउँदै स्थानीय कवि साहित्यकारहरुले आइतबार यहाँ कवि गोष्ठी आयोजन गरेका छन् । जनकचोकमा आयोजित खुला कविगोष्ठीका सहभागीहरुले विभेदकारी संविधान मान्य नहुने विषय अ—आफ्ना कविता मार्फत उठाएका थिए । युवा कविहरुको रचनामा ठूला तीन दल सम्बद्ध मधेसी नेताहरुप्रति आक्रोश सुनिएको थियो । प्रौढ कविहरु भने मधेसी, थारु, आदिवासी जनजातिमाथि गरिँदै आएको शोषण दमनका भाव अभिव्यक्त गरेका थिए ।"
1342,पत्रकार आक्रमणकारीले मागे माफी,national,"आँबुखैरनी — कान्तिपुर पब्लिकेशनका गोरखास्थित संवाददाता सुदीप कैनीलाई आँबुखैरनी गाउँपालिका–३ मर्स्याङ्दी बगरमा हातपात गर्ने ५ जनाले लिखित रुपमा माफी मागेका छन् । पत्रकार महासंघ गोरखा र तनहुँ शाखा एवं आबुँखैरनीका अगुवाहरुको समन्वयमा उनीहरुले सदरमुकाम दमौलीमा माफी मागेका हुन् । ‘आवेशमा आई भएको घटनाको क्षमायाचना गर्दछौं’, सहमति पत्रमा लेखिएको छ, ‘आगामी दिनमा सञ्चार जगत र सञ्चारकर्मीको सम्मान गर्दै समाचार संकलन र सम्प्रेषणमा सहयोग गर्नेछौं ।’ सञ्चारकर्मी र स्थानीयवासीको सम्बन्ध र सामाजिक सद्‌भाव अझै बलियो होस् भन्ने उद्देश्यले सहमति गरिएको पत्रकार महासंघ गोरखाका अध्यक्ष किशोरजङ्ग थापाले बताए ।"
1343,पशुपति भण्डारखाल छियाछिया,national,काठमाडौँ — गौशालास्थित पशुपति क्षेत्र विकास कोषबाट सडक पारि एउटा गेट छ । पशुपतिको चर्चित वन क्षेत्र भण्डारखाल छिर्ने गेट हो यो । गेटबाट छिर्नासाथ अग्लो रूख देखिन्छ । यो सुकेको छ । झ्याम्म परेको रूख ऐतिहासिक मानिन्छ । यो रूख जंगबहादुरले बेलायतबाट बिरुवा ल्याएर रोपेका थिए । 
1344,घर भत्काएकोबारे अदालतको चासो,national,"इटहरी — सुनसरी-मोरङ सिंचाइ योजनाले फैसलाविपरीत कार्य गरेको भन्दै लिखित जबाफसहित हाजिर हुन पुनरावेदन अदालत विराटनगरले आदेश दिएको छ । काठमाडौ — औषधि व्यवस्था विभागले मापदण्डविपरीत सञ्चालित ४३ वटा औषधि पसललाई निलम्बन गरेको छ । दर्ता नभएका, नवीकरण नगरिएका, आधिकारिक खरिद बिलबिनाका औषधि भेटिएका, लागू औषधिको रेकर्ड नराखेका, म्याद नाघेका औषधि सञ्चय गरेका, तोकिएको तापक्रममा भ्याक्सिन सञ्चय नगरेका बिक्रेता निलम्बनमा परेका हुन् ।"
1345,५ सय गरिब–दलित छात्रालाई साइकल,national,"सिरहा — जिल्ला विकास समिति सिरहाले मंगलबार एक कार्यक्रमको आयोजना गरि सामुदायिक विद्यालयमा अध्ययनरत गरिब, दलित ५ सय छात्रालाई साइकल वितरण गरेको छ । कार्यक्रममा प्रमुख जिल्ला अधिकारी विजय नारायण मानन्धरले साइकल वितरण गरे । "
1346,सहिद गोविन्द गौतमका परिवारलाई जग्गादान,national,गुलरिया — भारतीय सीमा सुरक्षा बल एसएसबीबाट हत्या गरिएका सहिद गोविन्द गौतमका परिवारलाई काठमाडौं चन्द्रागिरी-१४ घर भई हाल बर्दिया बढैयाताल-३ का दामोदरप्रसाद अधिकारीले १२ धुर जग्गा दान गरेका छन् । नेपाली सेनाका पूर्वसुवेदार समेत रहेका अधिकारीले आफूले पाउने एक महिनाको पेन्सन १५ हजार नगद बिहीबार प्रमुख जिल्ला अधिकारी विष्णुबहादुर थापामार्फत गौतम परिवारलाई बुझाएका छन् । कञ्चनपुर बाईसे बिचौवा-९ स्थित रहेको उक्त जग्गा गौतम परिवार क्रियाबाट उम्केपछि धनीपुर्जा पास गरिदिने भएका छन् । जग्गाधनी पुर्जा र नगद प्रजिअ थापासमक्ष उनले बुझाएका छन् ।
1347,बैंकका चेकबुक पनि कमाण्डरले नै बुझे,national,परासी — नवलपरासीमा रहेको चौथो डिभिजनका स्ववेक्षिक अवकास रोजेका माओवादी लडाकुहरु बैकमा खाता खोलेको चेकबुक पनि माओवादी कमाण्डरहरुले नै बुझन थालेका छन् । धनगढी — जनवर्गीय संगठन युङ्ग कमनिष्ठ लिग (वाईसिएल) ले जनमुक्ति सेना लडाकुको वरावर सेवा सुविधा पाउनु पर्ने माग राख्दै सोमबार माओवादी कैलालीको पार्टी कार्यलयमा ताला लगाएका छन् ।
1348,ढुवानीमा सिन्डिकेट नभएको दाबी,national,विराटनगर — पूर्वका जिल्लाबाट विभिन्न सामान ढुवानी गर्दा सरकारले तोकेको दरभन्दा कम रकम लिने गरिएको व्यवसायीले जनाएका छन् । ढुवानी भाडा दोब्बर बढाएको भन्ने उद्योगी–व्यवसायीको आरोप सत्य नभएको भन्दै उनीहरुले सोमबार विज्ञप्ति जारी गरी यस्तो जनाएका हुन् । उनीहरुले ढुवानी सेवामा सिन्डिकेट नरहेको दाबी पनि गरेका छन् । राजधानीसम्म सामान ढुवानी गर्दा सरकारको निर्णयअनुसार प्रति १० टन ३१ हजार ८ सय रुपैयाँ कायम गरिए पनि हाल २७ हजार रुपैयाँमात्र लिइने गरेको ट्रक व्यवसायी महासंघले जनाएको छ ।
1349,आठौं पत्नीको हत्या गरी पतिले गरे आत्महत्या,national,रामेछाप — रामेछापको भलुवाजोरका एक युवकले पत्नीको हत्या गरी आफूले आत्महत्या गरेका छन् । जिल्ला प्रहरी कार्यालयका अनुसार सोमबार राति उक्त घटना भएको हो । रामेछापको भलुवाजोरका एक युवकले पत्नीको हत्या गरी आफूले आत्महत्या गरेका छन् ।
1350,पर्यटकलाई दोहोरो शुल्कको विरोध,national,"भक्तपुर — नगरकोट प्रवेश गर्ने पर्यटकलाई दुई स्थानीय तहले छुट्टाछुट्टै प्रवेश सेवा शुल्क लिएको विरोधमा स्थानीय, पर्यटन व्यवसायी, मजदुरलगायत आन्दोलनमा उत्रिएका छन् । काभ्रे र भक्तपुरको सीमाको नगरकोट आउने पर्यटकसँग काभ्रेको मण्डनदेउपुर र भक्तपुरको चाँगुनारायण नगरपालिकाले छुट्टछुट्टै प्रवेश सेवा शुल्क लिँदै आएको छ । दोहोरो सेवा शुल्कको विरोधमा स्थानीय, पर्यटन व्यवसायी तथा मजदुरले आइतबार दबाबस्वरूप कालो झन्डासहित विभिन्न माग लेखिएका प्लेकार्ड बोकेर नगरकोट परिक्रमा गरी आन्दोलन गरेका हुन् ।"
1351,एटिएम मेसिन कार्यालयमै थन्कियो,national,भोजपुर — राष्ट्रिय वाणिज्य बैंकको एटिएम मेसिन महिनौ बित्दा पनि सञ्चालन भएको छैन । डेढ महिनायता ल्याएको उक्त मेसिन कार्यालयमै थन्काएर राखेको छ । आफ्नै कार्यालय भवन नभएकाले सञ्चालनमा ल्याउन नसकेको प्रमुख उमेश नेपालले बताए । एटिएम चलाउने प्राविधिक समूह व्यवस्था भइसकेको छ । द्वन्द्वकालमा बैंकको भवन ध्वस्त भएपछि भूकम्पले चर्किएको भाडाको घरमा कार्यालय सञ्चालन हुँदै आएको छ । बसेको घरसमेत घरधनीले बेचिसकेकाले अन्यत्र पक्की घर खोजी गरिरहेका छन् । त्यसपश्चात् मेसिन सञ्चालन गरिने बताए ।
1352,कांग्रेस नेताको हत्या आरोपितलाइ अदालतमा,national,पोखरा — कांग्रेस नेता रामजी पौडेल बादलको हत्या आरोपीलाई प्रहरीले कर्तब्यज्यानको अभियोगमा कास्की जिल्ला अदालतमा पेश गरेको छ  । 
1353,बाँकेकी ग्रामिण महिलालाई अन्तर्राष्ट्रिय अवार्ड,national,बाँके — फत्तेपुर–८ मेहमानपुरकी ४२ वर्षीया ग्रामिण महिला बासमति बुढामगरले बिहीबार अन्तर्राष्ट्रिय स्वर्णीम प्रतिभा अवार्ड पाएकी छन् । अवार्डपछि उनको चर्चा चुलिएको छ । अन्तर्राष्ट्रिय गैर सरकारी संस्था हेफर इटरनेश्नलले मध्यपश्चिमका १ हजार १ सय समूहका ३० हजार ग्रामिण महिला मध्ये बासमतिलाई उक्त अवार्ड दिएको हो । फत्तेपुर–८ मेहमानपुरकी ४२ वर्षीया ग्रामिण महिला बासमति बुढामगरले बिहीबार अन्तर्राष्ट्रिय स्वर्णीम प्रतिभा अवार्ड पाएकी छन् । अवार्डपछि उनको चर्चा चुलिएको छ ।
1354,"पश्चिम तराईमा अत्यधिक चिसो, चिसोले कठ्याग्रिंएर एकको मृत्यु",national,महेन्द्रनगर — केही दिनदेखि लागेको हुस्सुले पश्चिम तराईमा चिसो अत्यधिक बढेको छ । चिसोमा कठ्याग्रिंएर कञ्चनपुरमा एक जनाको मृत्यु भएको छ भने बिहीबारदेखि निजी विद्यालयहरु बन्द गरिएका छन । निजगढ (बारा) — बाराको करैया गाविस ८ स्थित सहजनाथ साझेदारी वन व्यवस्थापन समिति अन्तर्गत पर्ने वनको जग्गामा स्थानीय बासिन्दाले अतिक्रमण गरी बनाएको डेढ सय घरटहरा र छाप्रो वन कार्यालयले बल प्रयोग गरी बिहीबार हटाएको छ ।
1355,दुई दिनको बाटोलाई १४ दिन,national,मुगु — नेपालगञ्ज देखि गाडीमा गमगढी आई पुग्न दुई दिन लाग्ने गरेको भएपनि बर्षातले सडक भत्किदा १४ दिन लाग्न थालेको छ । सोमबार नेपालगञ्ज देखि करिव १४ दिन लगाएर मालबाहक ५ वटा गाडी धौधौ गरि गमगढी आइपुगेका छन् । अगाडि दुई वटा डोजरले पहिरो पन्छाउदा पछाडि गाडी गुडाउदै ल्याइएको छ ।
1356,पत्रकार शर्माको अन्त्येष्टि,national,"काठमाडौँ — सवारी दुर्घटनामा निधन भएका पत्रकार गोविन्दप्रसाद शर्माको मंगलबार पशुपति आर्यघाटमा अन्त्येष्टि गरिएको छ । आइतबार ललितपुरको धोवीघाटमा स्कार्पियो गाडीले उनी सवार मोटरसाइकललाई ठक्कर दिँदा शर्मा र मोटरसाइकल चालक नुवाकोटका चन्द्रमणि मुडभरीको मृत्यु भएको थियो । तत्कालीन प्रेस सेन्टर नेपाल, काठमाडौँ शाखाका अध्यक्ष शर्मा कृषि टेलिभिजनका संस्थापक र नेपाल कृषि पत्रकार प्रतिष्ठान (जोना) का अध्यक्षसमेत थिए । उनी लोकदोहोरी कलाकारसमेत थिए । उनकी श्रीमती र एक छोरा छन् । पार्थिव शरीरमा उनका बुबा ईश्वरीप्रसाद घिमिरे र श्रीमती सिर्जनाले दागबत्ती दिएका थिए ।"
1357,नुहाउन गएका विद्यार्थी तमोर नदीमा बेपत्ता / लडेर बालकको मृत्यु,national,धनकुटा — मुलघाटस्थित तमोर नदीले बगाएर शनिवार अपरान्ह पौने तीन बजे एक युवक बेपत्ता भएका छन् ।बेपत्ता हुनेमा संखुवासभा मादीमुलखर्क ६ का १९ वर्षीय अजय गुरुङ्ग रहेको प्रहरीले जनाएको छ । काठमाडौं — महानगरीय प्रहरी आयुक्तको कार्यालयले युनुस अन्सारीमाथि गोली प्रहार भएको केन्द्रीय कारागारमा एसपी खटाएको छ ।
1358,'सहकारीले गरिबी निवारणमा मद्दत मिल्छ',national,निजगढ — उपप्रधान तथा अर्थमन्त्री भरतमोहन अधिकारीले सहकारीबाट गरिबी निवारणमा मद्दत पुगिरहेको बताएका छन् । साथै सहकारीलाई सौता नठान्न सबै पक्षलाई आग्रह गर्दै सहकारीको विकासको लागि सरकारले प्राथमिक्तामा राखेको उनले बताए । काठमाडौं — प्रधानमन्त्री झलनाथ खनालले फेरि पनि बहुमतीय सरकार गठन गरेर मुलुकलाई खाडलतिर धकेल्न खोजेको बताएका छन् ।
1359,आईईआईको नेपाल च्याप्टर गठन,national,"काठमाडौं — द इन्स्टि्च्युट अफ इञ्जिनियर्स (आईईआई) इन्डियाको नेपाल च्याप्टर गठन भएको छ । राज्य र स्थानीय गरी भारतभित्रै १२० शाखा रहेको आईईआईले विदेशमा गठन गरेको नेपाल छैटौं शाखा हो । यसअघि आबुधाबी, बहराइन, कटार, दुबई र कुवेतमा शाखा गठन भइसकेको छ ।"
1360,देवघाटमा भक्तजनको घुईचो,national,भरतपुर — कालिगण्डकी र त्रिशुली नदीको संगमस्थल चितवन र तनहु जिल्लाको बीचमा पर्ने देवघाटस्थित बेनीमा माघे संक्रान्तीको अवसरमा स्नान गर्न आउने भक्तजनको घुईचो लागेको छ । उक्तस्थलमा विभिन्न जिल्ला तथा छिमेकी मुलुक भारतबाट तिर्थालुहरु स्नान गर्न आएका थिए । बेनीघाटमा माघे संक्रान्तीको दिन नुहाउदा पाप नष्ट हुन्छ ।
1361,साढे ४ किलो चरेससहित महिला पक्राउ,national,"जाजरकोट — जाजरकोट प्रहरीले खगेनकोट–१, बगाराकी ४४ वर्षीया डम्मरी शाहीलाई साढे ४ किलो चरेससहित मंगलबार पक्राउ गरेको छ । भेरीमालिका नगरपालिका–१, कालेगाउँ स्थित भेरी पुल हुँदै रुकम चौरजहारी तर्फ जाँदै गरेकी शाहीको झोला खानतलास गर्दा उक्त परिमाणको चरेस फेला परेको हो । जाजरकोट प्रहरीले खगेनकोट–१, बगाराकी ४४ वर्षीया डम्मरी शाहीलाई साढे ४ किलो चरेससहित मंगलबार पक्राउ गरेको छ ।"
1362,कारागारमा झडप हुँदा दुई घाइते,national,सर्लाही — सर्लाही कारागार मलंगवामा बन्दीबीच शनिबार अपरान्ह्र झडप हुँदा पाँच जना घाइते भएका छन् । घाइते मध्ये दुईलाई उपचारार्थ जिल्ला अस्पताल लगिएको छ । इलाम (मङ्गलबारे) — इलाम नगरपालिका–३ मा रहेको पुवाखोला जलविद्युत् आयोजनाको इन्टेकमा डुबेर शनिबार एक जनाको मृत्यु भएको छ ।
1363,चुनावका लागि सुरक्षा मजबुत बनाउने निर्णय,national,सुनसरी — पूर्वी सीमाक्षेत्रमा हुने आपराधिक गतिविधि नियन्त्रण गर्न नेपाल र भारत दुबैतर्फका सुरक्षाकर्मीले विशेष निगरानी गर्ने भएका छन् । खासगरी आगामी बैशाखमा हुने स्थानीय निकाय निर्वाचनलाई लक्षित गरी आपराधिक गतिविधि तथा अन्य अवाञ्छित गतिविधि रोक्न दुई देशका सुरक्षाकर्मीबीच सहमति भएको हो । सुनसरीको इटहरीस्थित सशस्त्र प्रहरी बल बराह बाहिनी पकली मुख्यालयका उच्च अधिकारी र भारतको सीमा सुरक्षा बल सिलिगुडी र सिक्किमबीच भएको वैठकमा यस्तो सहमति गरिएको हो ।बैठकले नेपालमा आगामी वैशाख ३१ गते हुने तय भएको स्थानीय तहको निर्वाचनलाई शान्तिपूर्ण र भयरहित बनाउने विषयमा सहयोग गर्ने सहमति पनि भएको जनाइएको छ ।
1364,कान्तिपुरकर्मी मानन्धर सम्मानित,national,दोलखा — जनकपुर अञ्चलको सबैभन्दा जेठो मानिदै आएको भीमेश्वर नगरपालिका— १ सुस्पास्थित क्षेमावती माविले ७० औं स्थापना दिवसको अवसरमा कान्तिपुरकर्मी राजेन्द्र मानन्धरलाई सम्मान गरेको छ । 
1365,आगोमा जलेर एकको मृत्यु,national,"प्यूठान — दक्षिणि प्यूठानको धुवाङमा आगोले जलेर एक बालकको मृत्यु भएको छ । धुबाङ-८, अ्म्मरेका सुर्य बहादुर नेपालीका ११ वषिर्य छोरा नोम बहादुर नेपालीको मृत्यु भएको प्रहरीले जनाएको । शुक्रबार बिहान नजिकैको  जंगलमा मालुको टाटा खोज्न गएकोबेला जंगलमा लागेका आगमा नेपाली परेका हुन् । उनको उपचारको लागि बुटवल लग्दै गर्दा बाटामा मृत्यु भएको जिल्ला प्रहरी प्रमखु रञ्जीत सिंह राठोरले बताए ।मृतकका भाइ र आमा समेत जलेर सामान्य घाइते भएका छन । उनीहरुको बड्डाँडा स्थित मेडिकलमा उपचार भैरहेको छ । नेपालीको शव पोष्टमाटमको लागि जिल्ला अस्पताल बिजुवार ल्याइएको छ । धुबाङ ७ र ८ स्थित सामुदायिक बनमा बिगत ३ दिन देखि लागेको आगो नियन्त्रणमा आएको छैन ।"
1366,भूकम्पपछिको पुनर्निर्माण : नेपाललाई अनुसन्धान थलो बनाइने,national,काठमाडौँ — राष्ट्रिय पुनर्निर्माण प्राधिकरणले भूकम्पपछिको पुनर्निर्मित नेपाललाई अन्तर्राष्ट्रियस्तरको अनुसन्धान केन्द्र बनाउने भएको छ । भावी पुस्तालाई हस्तान्तरण गर्न र नेपाललाई अन्तर्राष्ट्रियस्तरमै चिनाउनका लागि यस्तो योजना ल्याएको प्राधिकरणका प्रमुख कार्यकारी अधिकृत (सीईओ) सुशील ज्ञवालीले बताए । 
1367,भारतीय सांसदको ट्विटप्रति कांग्रेसको आपत्ति,national,जनकपुर — भारतीय जनता पार्टीका सांसद एवं पूर्वक्रिकेटर किर्ती आजादको नेपाल सम्बन्धि दिएको अभिव्यक्तिलाई लिएर कांग्रेसले आपत्ति जनाएको छ ।  नेपाली कांग्रेस धनुषाले आइतबार पत्रकार सम्मेलन गर्दै आजादको अभिव्यक्तिप्रति आपत्ति जनाएको हो । भाजपा सांसद आजादले मोदीको जनकपुर भ्रमणलाई लक्षित गरी आफ्नो ट्विटरमा जनकपुर (प्राचिन मिथिला ) भारतीय भूभाग भएको र यस भू–भागलाई फिर्ता लिनुपर्ने उल्लेख गरेको छ ।
1368,नौ विद्यार्थी निष्काशित,national,विराटनगर — परीक्षामा अमर्यादित र अराजक गतिविधि गरेको आरोपमा पूर्वाञ्चल विश्वविद्यालयले नौ विद्यार्थीलाई दुई वर्षका लागि निष्काशन गरेको छ । काठमाडौं — माओवादी अध्यक्ष पुष्पकमल दाहालले एक दुई दिनभित्रै सरकारले पूर्णता पाउने दाबी गरेका छन् । ७ बुँदे सहमति कार्यान्वयनका लागि मंगलबार भएको सहमतिपछि सरकारले पूर्णता पाउने बाटो खोलेको उनको टिप्पणी छ ।
1369,भट्टराईले गरे कालिकोटका दुई बालबालिकाको नि:शुल्क शल्यक्रिया,national,काठमाडौं — सेभ द हार्ट र नेसनल हार्ट सेन्टरको संयुक्त आयोजनामा कालिकोटका दुई बालबालिकाले आफ्नो पुनर्जीवन पाएका छन् । बरिष्ठ मुटु रोग विशेषज्ञ डा. अनिल भट्टराईको नेतृत्वमा ती दुई बालबालिकाको नि:शुल्क मुटु शल्यक्रिया राजधानीस्थित ग्रिनसिटी हस्पिटलमा भएको हो ।
1370,सुत्केरीको मृत्यु,national,बुटवल — सुत्केरी हुन भर्ना भएकी एक महिलाको मंगलबार मृत्यु भएको छ । आफन्तले लुम्बिनी अञ्चल अस्पतालको बेवास्ताले मृत्यु भएको आरोप लगाएका छन् । 
1371,सडकमै सुतेर प्रदूषणको विरोध,national,पर्सा — पर्यावरण संरक्षणको माग गर्दै प्रकृतिप्रेमी र विद्यालयका छात्रछात्राले सडकमै सुतेर विरोध जनाएका छन्। 
1372,तस्करीका चौपाया पक्राउ,national,महाेत्तरी — सशस्त्र प्रहरीले नेपालबाट चोरी तस्करी गरी भारततर्फ लादै गरेका १८ वटा चौपाया पक्राउ गरेको छ । पक्राउ परेका चौपायामा १६ वटा गाई तथा २ बाच्छा छन् । 
1373,नुवाकोट र रसुवाको उत्तरगया (वेत्रावती) मा हरिबोधनी एकादशी मेला,national,"नुवाकाेट — आज हरिबोधनी एकादशी अर्थात ठूलो एकादशीमा विभिन्न घाटमा विभिन्न थरीका फूलहरुलाई उनेर बनाएको तोरणलाई नदी, कुवा, तलाउ, धारामाथि टाँगिएको छ । नुवाकोटको देवीघाट र गणेशस्थानको माछापोखरीका घाटमा मेला लागेको छ भने महादेव र देवीका मन्दिर र नारायण मन्दिरमा भक्तजनहरुको भीड लागेको छ । "
1374,श्लेष्मान्तकमा कंक्रिट : आर्थिक चलखेलको आरोप,national,काठमाडौँ — पशुपति क्षेत्रको मुख्य वन सम्पदा श्लेष्मान्तकको मौलिक स्वरूप पशुपति क्षेत्र विकास कोषले धमाधम मास्दै छ । श्लेष्मान्तको केही स्थानमा कुलो खनिराखेको छ भने कतै कंक्रिट बिछ्याइराखेको छ । परिपथ बनाउने भन्दै सम्पदा क्षेत्रमा कंक्रिट ओछ्याइएको छ । 
1375,पहिरो खस्दा आधा दर्जन घर क्षति,national,विराटनगर — सोलुखुम्बुको चौरीखर्कमा विहिबार राती पहिरो खस्दा आधा दर्जन घर क्षति भएको छ । अविरल वर्षासँगै चौरीखर्क गाविस वडा नम्बर ४ सुर्केमा विहीवार राती ८ बजे पहिरो खसेको हो । पहिरोले उक्त स्थानमा रहेको दुई वटा घर पूर्ण रुपले बगाएको छ भने अन्य ५्६ वटा घरहरुको ढल्केर लड्ने अवस्थामा रहेको छ ।
1376,"दुर्घटनामा १ को मृत्यु, २ घाइते",national,सिन्धुपाल्चोक — काठमाडौंबाट खाडीचौर बजारतर्फ जाँदै गरेको ना ३ ख ६९४५ नम्बरको ट्याकरले विपरीत दिशाबाट आइरहेको बा ३१ प ८५ १९ नम्बरको मोटरसाइकललाई ठक्कर दिँदा १ को मृत्यु र २ जना घाइते भएका छन् । 
